[[06/20 00:14:17][INFO] setup.py:   42: log file @ /raid/DATASETS/.zuble/vigia/.feat_extract/.2train/slowfast/.a/kinetics400/slowfast/stdout.log
[06/20 00:14:17][INFO] setup.py:   43: ckpt dir @ /raid/DATASETS/.zuble/vigia/.feat_extract/.2train/slowfast/.a/kinetics400/slowfast/ckpts
[06/20 00:14:17][INFO] train.py:   71: debub path @ /raid/DATASETS/.zuble/vigia/.feat_extract/.2train/slowfast/.a/kinetics400/slowfast/debug
[06/20 00:14:17][INFO] dumping_callback.py:  799: Enabled dumping callback in thread MainThread (dump root: /raid/DATASETS/.zuble/vigia/.feat_extract/.2train/slowfast/.a/kinetics400/slowfast/debug, tensor debug mode: FULL_HEALTH)
[06/20 00:14:17][INFO] train.py:   80: train precision @ float32
[06/20 00:14:17][INFO] loader.py:   60: train slowfast kinetics400 , bs 4
[06/20 00:16:06][INFO] loader.py:   85: TextLineDataset @ /media/jtstudents/T77/kinetics400/.zu/kinetics400_train_list_videos.txt w/ 240436 elements
[06/20 00:16:06][INFO] loader.py:   93: fstep slow : 16 (tau)
[06/20 00:16:06][INFO] loader.py:   94: fstep fast : 2.0 (tau/alpha) 
[06/20 00:16:06][INFO] loader.py:   71: fmax: 32 fstep: 2
[06/20 00:16:07][INFO] loader.py:  248: out decode_video (TensorSpec(shape=<unknown>, dtype=tf.uint8, name=None), TensorSpec(shape=<unknown>, dtype=tf.int32, name=None))
[06/20 00:16:07][INFO] loader.py:  256: out temporal_transform (TensorSpec(shape=<unknown>, dtype=tf.uint8, name=None), TensorSpec(shape=<unknown>, dtype=tf.int32, name=None))
[06/20 00:16:07][INFO] loader.py:  260: out spatial_transform (TensorSpec(shape=(1, None, 224, 224, None), dtype=tf.float32, name=None), TensorSpec(shape=<unknown>, dtype=tf.int32, name=None))
[06/20 00:16:08][INFO] loader.py:  267: out process_batch (TensorSpec(shape=(4, 32, 224, 224, 3), dtype=tf.float32, name=None), TensorSpec(shape=<unknown>, dtype=tf.int32, name=None))
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/parkour/UWhmUx74-FM.mp4,207 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_violin/cksvLRO8YaY.mp4,250 300->[ 32 320 566   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/juggling_soccer_ball/I9DjP6-5WKU.mp4,171 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/counting_money/y2wZN_56J2A.mp4,74 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/punching_bag/WnrThjMGjgA.mp4,258 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/skydiving/QbG994XyPRU.mp4,312 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/ski_jumping/d65w14N2odY.mp4,307 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/situp/OgLiC3IoSr0.mp4,305 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/hoverboarding/PvuJRSf2I6M.mp4,157 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/dribbling_basketball/RwDjsXC9Ljs.mp4,99 300->[ 32 320 570   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/using_remote_controller_(not_gaming)/_i0pzGfVQyA.mp4,374 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/skiing_(not_slalom_or_crosscountry)/gTfGLG4BC40.mp4,308 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/riding_camel/Jdc2eZyV0dg.mp4,268 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/tai_chi/AvSfLXNvq-U.mp4,346 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/catching_or_throwing_softball/9cWOy7sqPs0.mp4,50 213->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/baking_cookies/pto4HoAw1XM.mp4,11 300->[ 32 320 566   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/abseiling/wfY4v2WKP8I.mp4,0 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_volleyball/HVsQR2Ve8YE.mp4,251 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/making_bed/OLYfDPgXYcQ.mp4,186 300->[ 32 320 480   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/bookbinding/rAXyHLoGr9A.mp4,29 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/frying_vegetables/pGGKfegkEyw.mp4,135 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/baby_waking_up/cKYbJNwGsGE.mp4,10 298->[ 32 568 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_trumpet/b-6lg4FCVxI.mp4,248 300->[ 32 564 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/pole_vault/VrAaZAp5cN8.mp4,253 273->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/answering_questions/kKcmle7_pl8.mp4,2 301->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_cello/jt7BunnL644.mp4,223 235->[ 32 568 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_organ/LfIgJ2AAhiY.mp4,239 300->[ 32 568 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/washing_dishes/HT8lb6nv7NA.mp4,379 300->[ 32 564 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/jumpstyle_dancing/kVh1Lpos098.mp4,173 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/massaging_back/5l3HxMZuIUk.mp4,193 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/deadlifting/IBDLz6UQfLc.mp4,88 254->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_tennis/EFwOwHYvSds.mp4,246 300->[ 32 320 570   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/auctioning/C1hascSYTHM.mp4,9 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/eating_burger/oUSVVpRExQ4.mp4,109 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/snowboarding/RTQ2ngKdwEI.mp4,322 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/presenting_weather_forecast/yQaElhQR9vw.mp4,254 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/washing_hands/JMNQGOhrnlI.mp4,382 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/tapping_guitar/FzxEvHzFQZY.mp4,350 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/getting_a_tattoo/Z-GkwCwKt6Q.mp4,139 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/bowling/RuYmxQ4Wgvg.mp4,31 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/bandaging/0bLehW9HFsU.mp4,13 166->[ 32 570 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_paintball/aZS3lG-JZaY.mp4,240 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/riding_elephant/7PBkbCMz7T8.mp4,269 301->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/krumping/lYICwiiS4YM.mp4,179 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/eating_carrots/6Gb1WFsUNig.mp4,111 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/throwing_axe/k9XOwrES4I8.mp4,356 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/reading_newspaper/pE67-WfQDsg.mp4,265 301->[ 32 568 320   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/setting_table/Ywyf8SXB9hQ.mp4,287 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/barbequing/88lPWtPADD8.mp4,14 301->[ 32 320 480   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/salsa_dancing/r4q1gRaaqrg.mp4,283 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/salsa_dancing/scTejKZGgJc.mp4,283 300->[ 32 320 426   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/shooting_goal_(soccer)/ojjm2jKZnGs.mp4,297 300->[ 32 320 562   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_volleyball/O2zgJUmCLt8.mp4,251 300->[ 32 320 568   3]
[06/20 00:16:10][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/country_line_dancing/iVxCHd8u6Gg.mp4,75 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/dunking_basketball/Bc4UcAjqNyg.mp4,107 188->[ 32 534 320   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_kickball/GjZ04Cl7bG4.mp4,237 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/somersaulting/QAEx6dcrm9U.mp4,325 213->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_squash_or_racquetball/LRDHtPtirwA.mp4,245 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/washing_hands/T7dmW7EbORI.mp4,382 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/kissing/r-JeMHpzcDU.mp4,176 300->[ 32 320 554   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/riding_camel/tb_wIf9pXAI.mp4,268 127->[ 32 564 320   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/skiing_(not_slalom_or_crosscountry)/QX4NVvRxQt0.mp4,308 300->[ 32 320 570   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/flying_kite/SMrhXWZT3Lk.mp4,130 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/auctioning/cAShgb8jLeg.mp4,9 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/hammer_throw/BerUnuuEX1M.mp4,148 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/spinning_poi/3NyjKie5aSU.mp4,326 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/moving_furniture/pJllHOIZTjQ.mp4,200 300->[ 32 320 480   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/squat/DqEdBtenvmY.mp4,330 175->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/swimming_breast_stroke/P05z-09n6V0.mp4,340 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/tobogganing/WoTi1VkupD8.mp4,360 196->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_tennis/Rnb1Hh3gWxo.mp4,246 299->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/unloading_truck/Hpicj5daNy4.mp4,372 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/throwing_axe/S3WrvQiKWuA.mp4,356 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/massaging_back/f64eZsGQLaU.mp4,193 300->[ 32 568 320   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/biking_through_snow/uGGfpY_xMdQ.mp4,22 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/tobogganing/sknldGBA9go.mp4,360 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/mowing_lawn/kgm6BkQo-mc.mp4,201 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/ice_climbing/sbP1XpR2Jsw.mp4,162 300->[ 32 568 320   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_violin/vdqHm-dkcUE.mp4,250 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/mowing_lawn/4WjhQSRD240.mp4,201 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/skateboarding/O2gFy7kZQfI.mp4,306 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_bass_guitar/ASHKsfDRrnw.mp4,221 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/blowing_glass/pPLmm85EgYw.mp4,24 300->[ 32 568 320   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_trombone/jM_9c9E4bCw.mp4,247 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/pumping_gas/yAxeRVOQ4xE.mp4,257 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/gymnastics_tumbling/Q2DFHwIh5Ss.mp4,147 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/side_kick/Qg_a0wT3X6k.mp4,302 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/ironing/9HqGF1C8VEg.mp4,165 300->[ 32 320 426   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/snowboarding/nIqFa_5522E.mp4,322 300->[ 32 320 568   3]
[06/20 00:16:11][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/bee_keeping/BmUuqmiVWGU.mp4,17 301->[ 32 320 426   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/sanding_floor/5zA0vkqQeLY.mp4,284 299->[ 32 320 480   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/milking_cow/Etsff7EODl8.mp4,197 300->[ 32 320 576   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/pull_ups/AfN5l8z3QO8.mp4,255 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/tying_knot_(not_on_a_tie)/HFgVTf8qYj8.mp4,369 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/peeling_potatoes/9IEaxuG2rvU.mp4,211 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/kicking_field_goal/Pzwn3Vp9abU.mp4,174 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/ice_skating/cvcwqAa1c6Y.mp4,164 301->[ 32 320 426   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/baking_cookies/keHoZJf3t2U.mp4,11 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_bass_guitar/VrDj48gVFfE.mp4,221 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/hitting_baseball/8LIWjnS_X5Y.mp4,153 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/golf_putting/ayq2m7t46AA.mp4,143 300->[ 32 320 568   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_didgeridoo/sa0KhHQFMdw.mp4,229 149->[ 32 320 426   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/eating_doughnuts/pSTDaeTjNfo.mp4,113 301->[ 32 320 426   3]
[06/20 00:16:12][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/paragliding/5bICK99aMB0.mp4,205 300->[ 32 320 426   3]
[06/20 00:16:13][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_harmonica/raWfbcN2Dsk.mp4,233 300->[ 32 320 426   3]
[06/20 00:16:14][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/side_kick/He0b-Y0lP88.mp4,302 300->[ 32 320 568   3]
[06/20 00:16:14][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/passing_American_football_(not_in_game)/HEEpG4mt0cA.mp4,209 300->[ 32 320 426   3]
[06/20 00:16:15][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/watering_plants/1bjrq4tVUtM.mp4,385 300->[ 32 568 320   3]
[06/20 00:16:15][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/eating_ice_cream/OVPhB3PbNK4.mp4,115 300->[ 32 568 320   3]
[06/20 00:16:15][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/washing_feet/vIl2MOzatPI.mp4,380 300->[ 32 320 426   3]
[06/20 00:16:16][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/mowing_lawn/xQbes2EETDw.mp4,201 300->[ 32 320 426   3]
[06/20 00:16:16][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/washing_feet/lWnYVVSzJGA.mp4,380 300->[ 32 320 426   3]
[06/20 00:16:16][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/blowing_glass/JlwyXLUhCbY.mp4,24 300->[ 32 320 568   3]
[06/20 00:16:16][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/playing_cricket/7DQZ-ZNcibI.mp4,227 300->[ 32 564 320   3]
[06/20 00:16:16][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/cheerleading/cBgmGM4zWYQ.mp4,55 300->[ 32 320 426   3]
[06/20 00:16:18][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/deadlifting/rF_pmsUmvdE.mp4,88 300->[ 32 320 568   3]
[06/20 00:16:18][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/trimming_trees/OUwr6_ZvyI0.mp4,366 299->[ 32 320 576   3]
[06/20 00:16:18][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/pushing_cart/adAWkzOEBPo.mp4,262 300->[ 32 320 426   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/air_drumming/1fro95eDEAw.mp4,1 210->[ 32 320 480   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/balloon_blowing/0SOwAque_Qo.mp4,12 250->[ 32 320 568   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/feeding_birds/FbUsI5_75PA.mp4,123 300->[ 32 320 568   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/clapping/Kdns_HRkspw.mp4,57 300->[ 32 568 320   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/bending_back/14Qn0YSGSIY.mp4,20 300->[ 32 320 568   3]
[06/20 00:16:19][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/salsa_dancing/_V8EHGYXoJ0.mp4,283 300->[ 32 320 568   3]
[06/20 00:16:20][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/sniffing/SHtLYJgcSnY.mp4,320 300->[ 32 320 426   3]
[06/20 00:16:20][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/drop_kicking/9awaT4ZWcRY.mp4,105 300->[ 32 320 426   3]
[06/20 00:16:21][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/blowing_glass/HMGUu8z3Rp4.mp4,24 300->[ 32 320 568   3]
[06/20 00:16:21][INFO] loader.py:  147: train /media/jtstudents/T77/kinetics400/videos_train/waxing_chest/IkTL7gkoTQA.mp4,387 300->[ 32 320 568   3]
