v=yZ2wlTAN49g__#00-03-00_00-06-00_label_A.mp4|0.79216766|(5,1001,1.0389378e-05,1000,2001,0.79216766,2000,3001,3.164234e-05,3000,4001,6.9207767e-06,3322,4322,8.663347e-06)
v=gGlqujwrhbI__#00-12-00_00-15-00_label_A.mp4|0.000471905|(5,1001,3.0195506e-05,1000,2001,1.1901558e-06,2000,3001,0.00016862653,3000,4001,0.000471905,3322,4322,1.1148624e-06)
v=LYzmr5ORvCg__#1_label_A.mp4|0.0016353219|(4,1001,6.8448195e-08,1000,2001,8.6470365e-08,2000,3001,1.6009001e-06,2925,3925,0.0016353219)
v=MyM5G7fo7Gg__#00-06-00_00-09-00_label_A.mp4|0.29233032|(5,1001,0.0011627432,1000,2001,0.0053094192,2000,3001,0.29233032,3000,4001,0.12101667,3322,4322,7.032705e-06)
Before.Sunrise.1995__#01-36-45_01-38-10_label_A.mp4|0.9999999|(3,1001,0.970411,1000,2001,0.9999999,1040,2040,0.99999905)
v=ErOcW_CSOyQ__#1_label_A.mp4|0.9984113|(18,1001,0.006210212,1000,2001,0.10589455,2000,3001,0.7915976,3000,4001,0.0037020822,4000,5001,0.69375074,5000,6001,0.98951906,6000,7001,0.102423504,7000,8001,2.2574059e-05,8000,9001,0.9984113,9000,10001,0.033779014,10000,11001,0.99263024,11000,12001,0.0022598288,12000,13001,0.010383693,13000,14001,0.03210868,14000,15001,0.008249948,15000,16001,1.4061827e-06,16000,17001,1.4323372e-05,16477,17477,5.2631844e-05)
v=9eME1y6V-T4__#01-06-00_01-12-00_label_A.mp4|0.9421665|(9,1001,2.4619846e-06,1000,2001,0.0018734738,2000,3001,0.23044062,3000,4001,0.7003482,4000,5001,5.831912e-05,5000,6001,0.016515356,6000,7001,0.9421665,7000,8001,1.0146621e-06,7642,8642,0.0027027773)
God.Bless.America.2011__#01-23-13_01-25-31_label_A.mp4|0.9987129|(4,1001,0.9987129,1000,2001,0.67737216,2000,3001,2.8574442e-07,2313,3313,0.003712177)
v=pCyCi-q4MqY__#1_label_A.mp4|0.9999715|(5,1001,0.9999715,1000,2001,0.7518494,2000,3001,0.9986082,3000,4001,0.86201805,3714,4714,0.009693712)
v=Hd_2Y29_FLU__#1_label_A.mp4|0.9994892|(4,1001,0.10958488,1000,2001,0.96336824,2000,3001,0.0035535356,2272,3272,0.9994892)
GoldenEye.1995__#01-33-40_01-34-30_label_A.mp4|0.022392208|(2,1001,0.00084036146,201,1201,0.022392208)
v=a0TQkX_zLt0__#1_label_A.mp4|0.9996389|(12,1001,1.8791381e-05,1000,2001,0.98506933,2000,3001,1.2245871e-06,3000,4001,4.430126e-05,4000,5001,0.00057305815,5000,6001,0.5456192,6000,7001,0.002959799,7000,8001,0.044035614,8000,9001,0.07634636,9000,10001,4.1917456e-06,10000,11001,0.9996389,10764,11764,1.6635852e-06)
Be.with.You.2018__#00-16-18_00-18-09_label_A.mp4|0.99985695|(3,1001,0.12593703,1000,2001,0.00027201246,1665,2665,0.99985695)
v=NeAC-MfTZzU__#00-15-00_00-18-00_label_A.mp4|0.07905032|(5,1001,3.9893123e-08,1000,2001,0.07905032,2000,3001,8.026462e-05,3000,4001,3.2645654e-05,3322,4322,0.063439175)
About.Time.2013__#00-23-50_00-24-31_label_A.mp4|0.9912581|(1,985,0.9912581)
v=QUlWIIHMIEQ__#1_label_A.mp4|0.9998983|(2,1001,0.99941254,106,1106,0.9998983)
A.Beautiful.Mind.2001__#01-14-30_01-16-59_label_A.mp4|0.00059919996|(4,1001,6.0030885e-08,1000,2001,0.00018339737,2000,3001,0.00059919996,2577,3577,1.7634788e-07)
Flipped.2010__#01-07-30_01-09-51_label_A.mp4|0.06843589|(4,1001,0.06843589,1000,2001,8.515617e-06,2000,3001,4.7903057e-05,2384,3384,1.2177628e-06)
v=I7oSupyExVY__#1_label_A.mp4|1.0|(5,1001,0.0034703144,1000,2001,0.9999989,2000,3001,0.99998355,3000,4001,0.999997,3825,4825,1.0)
v=8SC55pYljMM__#1_label_A.mp4|0.99789774|(5,1001,0.35977793,1000,2001,0.99789774,2000,3001,0.5980011,3000,4001,0.6059441,3324,4324,0.03956454)
Kingsman.The.Golden.Circle.2017__#00-44-52_00-46-20_label_A.mp4|0.49545243|(3,1001,5.8872877e-07,1000,2001,0.013434005,1113,2113,0.49545243)
v=vFPQ_NiDBIU__#02-42-00_02-48-00_label_A.mp4|0.41647974|(9,1001,0.41647974,1000,2001,3.708167e-05,2000,3001,1.9556223e-06,3000,4001,1.0181799e-06,4000,5001,0.00089866,5000,6001,4.2560845e-05,6000,7001,3.0277915e-06,7000,8001,1.7087546e-06,7640,8640,0.00023444633)
v=lVJVRywgmYM__#1_label_A.mp4|0.9996007|(6,1001,0.13121578,1000,2001,0.7698007,2000,3001,0.9993724,3000,4001,0.9996007,4000,5001,0.91175634,4937,5937,0.023548398)
v=KERh4R2BbS0__#1_label_A.mp4|0.0017180756|(21,1001,0.0017180756,1000,2001,1.564089e-08,2000,3001,3.5105263e-06,3000,4001,1.4604301e-06,4000,5001,0.00017081756,5000,6001,5.132304e-06,6000,7001,1.0450612e-05,7000,8001,2.8294866e-07,8000,9001,1.1986425e-07,9000,10001,8.350688e-06,10000,11001,2.4519022e-06,11000,12001,8.939064e-09,12000,13001,2.518317e-06,13000,14001,1.7829711e-08,14000,15001,1.12513225e-08,15000,16001,6.508484e-07,16000,17001,2.5808085e-08,17000,18001,1.2419858e-06,18000,19001,1.4797392e-07,19000,20001,8.934676e-06,19652,20652,4.446304e-06)
v=Yr41_8QOTF8__#00-09-00_00-12-00_label_A.mp4|0.03230092|(5,1001,0.012991031,1000,2001,0.03230092,2000,3001,1.838809e-10,3000,4001,8.8724455e-06,3321,4321,7.198086e-06)
v=rmDBn5Rpd3s__#1_label_A.mp4|0.008594768|(1,707,0.008594768)
v=9eME1y6V-T4__#00-42-00_00-48-00_label_A.mp4|0.7426576|(9,1001,0.00022260306,1000,2001,0.7426576,2000,3001,0.059866562,3000,4001,6.881037e-05,4000,5001,6.188374e-05,5000,6001,0.19523145,6000,7001,0.0011440025,7000,8001,0.006320279,7642,8642,0.00833161)
v=vFPQ_NiDBIU__#01-00-00_01-06-00_label_A.mp4|0.36618313|(9,1001,5.2899054e-06,1000,2001,6.251257e-05,2000,3001,2.7699563e-05,3000,4001,2.1037934e-07,4000,5001,0.00022365377,5000,6001,0.042315338,6000,7001,0.003335377,7000,8001,0.1847745,7640,8640,0.36618313)
v=GnN9VTh_s2A__#1_label_A.mp4|0.08229616|(1,683,0.08229616)
v=ajnl7P9bf78__#1_label_A.mp4|0.9794159|(2,1001,0.00013037884,624,1624,0.9794159)
Fury.2014__#01-13-32_01-14-43_label_A.mp4|0.045848187|(2,1001,0.045848187,705,1705,8.656559e-06)
Desperado.1995__#01-22-10_01-23-17_label_A.mp4|0.7707247|(2,1001,6.7928295e-06,609,1609,0.7707247)
v=5l-nbDl0qvg__#1_label_A.mp4|0.67655075|(14,1001,8.139654e-06,1000,2001,0.00067884615,2000,3001,1.0854749e-06,3000,4001,6.5918495e-05,4000,5001,0.67655075,5000,6001,7.702064e-06,6000,7001,0.053772103,7000,8001,0.00013089518,8000,9001,1.227316e-05,9000,10001,9.197998e-07,10000,11001,0.002114539,11000,12001,0.00021641732,12000,13001,0.010209296,12124,13124,0.5384875)
Before.Sunrise.1995__#00-23-50_00-24-31_label_A.mp4|2.4970588e-05|(1,985,2.4970588e-05)
The.Notebook.2004__#00-20-35_00-23-06_label_A.mp4|0.9966016|(4,1001,1.6293129e-09,1000,2001,0.0029615148,2000,3001,0.5894039,2625,3625,0.9966016)
v=SdYFFo_tsfk__#00-00-00_00-06-00_label_A.mp4|0.8199663|(9,1001,0.009338264,1000,2001,0.0013764238,2000,3001,1.2955488e-06,3000,4001,0.009420138,4000,5001,0.0066742366,5000,6001,0.25775242,6000,7001,0.8199663,7000,8001,3.2091896e-07,7642,8642,7.441418e-07)
From.Dusk.Till.Dawn.1996__#00-31-52_00-34-21_label_A.mp4|0.77356493|(4,1001,9.874784e-05,1000,2001,0.77356493,2000,3001,0.21384679,2576,3576,0.0002732737)
About.Time.2013__#00-30-50_00-32-31_label_A.mp4|0.8920777|(3,1001,0.20388816,1000,2001,0.8920777,1425,2425,0.68213874)
The.Secret.Life.of.Walter.Mitty.2013__#00-36-52_00-41-00_label_A.mp4|0.24245454|(6,1001,0.023482112,1000,2001,6.1080124e-07,2000,3001,0.24245454,3000,4001,0.0011422748,4000,5001,2.8864439e-05,4953,5953,0.00022092355)
v=plhVMWR33go__#1_label_A.mp4|0.9994911|(9,1001,6.6182274e-06,1000,2001,0.97356695,2000,3001,0.9994911,3000,4001,0.99855274,4000,5001,0.0005489947,5000,6001,0.9993531,6000,7001,0.9739295,7000,8001,0.0026618314,7047,8047,0.93380797)
v=t_TZYpT6xjY__#1_label_A.mp4|0.83778256|(5,1001,9.119588e-06,1000,2001,0.83778256,2000,3001,4.547783e-06,3000,4001,0.002409198,3741,4741,0.036781102)
The.Notebook.2004__#00-11-00_00-15-08_label_A.mp4|0.99982613|(6,1001,0.99982613,1000,2001,0.94550335,2000,3001,0.94954324,3000,4001,4.3963937e-06,4000,5001,1.3599676e-05,4954,5954,5.3078622e-08)
v=lyZxvgPD4gM__#1_label_A.mp4|0.9742365|(6,1001,0.4401794,1000,2001,0.027227862,2000,3001,0.0033192064,3000,4001,0.3930751,4000,5001,0.9742365,4529,5529,2.7562606e-07)
v=ZpWR_YZNZTM__#1_label_A.mp4|0.00063271436|(4,1001,2.9609284e-05,1000,2001,0.00063271436,2000,3001,3.0991272e-05,2437,3437,7.5638845e-06)
Taken.2.UNRATED.EXTENDED.2012__#00-17-08_00-17-30_label_A.mp4|0.00084744464|(1,529,0.00084744464)
Before.Sunrise.1995__#00-42-52_00-45-31_label_A.mp4|0.013517739|(4,1001,0.00020015694,1000,2001,0.012251375,2000,3001,0.013517739,2817,3817,0.000165124)
Still.Walking.2008__#01-02-18_01-03-10_label_A.mp4|2.815693e-05|(2,1001,1.4813786e-06,249,1249,2.815693e-05)
Love.Me.If.You.Dare.2003__#01-04-40_01-06-59_label_A.mp4|0.9971943|(4,1001,0.95888007,1000,2001,0.9971943,2000,3001,3.82213e-07,2338,3338,4.3717372e-07)
Fast.Furious.6.2013__#01-37-00_01-38-05_label_A.mp4|0.0017761523|(2,1001,2.1188887e-05,561,1561,0.0017761523)
v=H9Y5_X1sEEA__#00-03-00_00-06-00_label_A.mp4|0.015289726|(5,1001,0.00058334525,1000,2001,0.015289726,2000,3001,0.0011318275,3000,4001,1.7019149e-05,3322,4322,5.1568393e-05)
Deadpool.2.2018__#0-02-35_0-03-12_label_A.mp4|0.26897377|(1,890,0.26897377)
v=fkps18H3SXY__#00-54-00_01-00-00_label_A.mp4|0.06408572|(9,1001,0.0075784787,1000,2001,6.888199e-05,2000,3001,0.000986935,3000,4001,0.06408572,4000,5001,0.00014882628,5000,6001,0.01910052,6000,7001,0.010928403,7000,8001,0.00012790729,7642,8642,0.00027643345)
v=vFPQ_NiDBIU__#01-48-00_01-54-00_label_A.mp4|0.9442713|(9,1001,1.285715e-05,1000,2001,8.668048e-05,2000,3001,0.012267484,3000,4001,0.00012944172,4000,5001,0.00013958389,5000,6001,0.9442713,6000,7001,0.0022929714,7000,8001,4.14247e-05,7640,8640,0.8641071)
v=jAvOGTD7_pU__#00-12-00_00-15-00_label_A.mp4|0.041191224|(5,1001,0.0026045735,1000,2001,0.029623257,2000,3001,0.00027498824,3000,4001,0.041191224,3322,4322,8.09498e-07)
Be.with.You.2018__#00-23-50_00-24-31_label_A.mp4|0.13464269|(1,985,0.13464269)
Before.Sunset.2004__#01-14-30_01-16-51_label_A.mp4|0.029999191|(4,1001,0.029999191,1000,2001,0.0075339414,2000,3001,3.2277392e-05,2385,3385,7.4044697e-06)
Before.Sunrise.1995__#00-04-20_00-05-35_label_A.mp4|0.03056497|(2,1001,0.00022807549,801,1801,0.03056497)
v=7smETZfN0XA__#1_label_A.mp4|0.99995816|(4,1001,0.99833506,1000,2001,0.16624586,2000,3001,0.99979526,2020,3020,0.99995816)
v=9eME1y6V-T4__#01-00-00_01-06-00_label_A.mp4|0.9995066|(9,1001,1.6809247e-05,1000,2001,0.67092884,2000,3001,3.4604537e-07,3000,4001,0.25790974,4000,5001,0.992385,5000,6001,0.9995066,6000,7001,6.819422e-08,7000,8001,0.58063877,7642,8642,0.11023895)
Skyfall.2012__#02-14-50_02-16-25_label_A.mp4|0.00013674187|(3,1001,0.00013674187,1000,2001,6.2967147e-09,1281,2281,2.2105569e-07)
The.Bourne.Identity.2002__#01-09-16_01-11-16_label_A.mp4|0.073816|(3,1001,0.042047396,1000,2001,0.073816,1882,2882,3.9291731e-07)
Be.with.You.2018__#01-14-30_01-16-59_label_A.mp4|0.07365458|(4,1001,0.07365458,1000,2001,0.018558843,2000,3001,0.0046153036,2577,3577,4.715867e-06)
v=6cvZOGzfqWU__#1_label_A.mp4|0.6425531|(6,1001,0.0026362035,1000,2001,0.026518568,2000,3001,0.05863215,3000,4001,0.23169945,4000,5001,0.0057926783,4594,5594,0.6425531)
v=Yr41_8QOTF8__#00-21-00_00-24-00_label_A.mp4|0.17784682|(5,1001,0.027386598,1000,2001,1.6934378e-05,2000,3001,1.9200228e-07,3000,4001,0.17784682,3321,4321,9.780376e-06)
v=qV4YYnXdQCc__#00-03-00_00-06-00_label_A.mp4|0.0026909716|(5,1001,1.17267955e-05,1000,2001,4.3963541e-07,2000,3001,0.0013700363,3000,4001,1.389363e-06,3322,4322,0.0026909716)
Spectre.2015__#01-17-22_01-18-53_label_A.mp4|0.0031752747|(3,1001,1.6470697e-06,1000,2001,0.0031752747,1184,2184,8.689805e-09)
v=JzrpCC7XmyE__#00-06-00_00-12-00_label_A.mp4|0.85249966|(9,1001,0.5761371,1000,2001,0.013902222,2000,3001,0.85249966,3000,4001,0.008894529,4000,5001,0.0033381619,5000,6001,4.0598284e-06,6000,7001,0.0046557817,7000,8001,0.0004139071,7642,8642,0.0024409299)
v=g4FnGZ5MAdo__#1_label_A.mp4|0.99999905|(5,1001,0.99999905,1000,2001,6.964023e-07,2000,3001,8.1061427e-07,3000,4001,2.38021e-06,3958,4958,2.8557824e-07)
The.Pursuit.of.Happyness.2006__#00-30-50_00-32-31_label_A.mp4|0.9999913|(3,1001,0.00169721,1000,2001,0.9999913,1425,2425,0.2593464)
v=rJgg00ic1G8__#1_label_A.mp4|0.9901177|(6,1001,0.002068211,1000,2001,0.009228817,2000,3001,0.5858978,3000,4001,0.9901177,4000,5001,0.25858563,4651,5651,5.178999e-06)
v=qhUItxoTrmg__#1_label_A.mp4|0.9117856|(5,1001,0.18444718,1000,2001,7.1163064e-05,2000,3001,0.13197502,3000,4001,0.013237431,3571,4571,0.9117856)
v=1202rYvw7go__#1_label_A.mp4|0.999897|(4,1001,0.9988071,1000,2001,0.99791545,2000,3001,0.71643317,2951,3951,0.999897)
Be.with.You.2018__#00-04-20_00-05-35_label_A.mp4|0.9999125|(2,1001,0.9999125,801,1801,0.13421868)
The.Hurt.Locker.2008__#0-29-25_0-30-15_label_A.mp4|1.4761592e-07|(2,1001,1.4761592e-07,200,1200,2.568241e-09)
wangted.2008__#0-27-17_0-28-07_label_A.mp4|0.9988323|(2,1001,0.98648655,200,1200,0.9988323)
Mission.Impossible.II.2000__#00-24-30_00-30-10_label_A.mp4|0.9999471|(9,1001,0.41607487,1000,2001,0.92334044,2000,3001,0.8831545,3000,4001,0.03378219,4000,5001,0.7458371,5000,6001,0.9999471,6000,7001,0.89783317,7000,8001,0.8544332,7160,8160,0.7195228)
v=H9Y5_X1sEEA__#00-36-00_00-39-00_label_A.mp4|0.5719369|(5,1001,5.505505e-06,1000,2001,0.01113582,2000,3001,3.999269e-05,3000,4001,0.00026128796,3323,4323,0.5719369)
v=q2SP66Jb6Cw__#00-00-00_00-06-00_label_A.mp4|0.20816825|(9,1001,0.20816825,1000,2001,0.008304033,2000,3001,0.0013685406,3000,4001,0.0005328613,4000,5001,0.0008825491,5000,6001,0.017330877,6000,7001,0.0071218093,7000,8001,0.0045587574,7642,8642,0.00012301219)
Love.Death.and.Robots.S01E02__#00-03-15_00-04-20_label_A.mp4|0.23754303|(2,1001,2.6524278e-06,560,1560,0.23754303)
v=Q8b0XbtpFsA__#1_label_A.mp4|0.9995295|(5,1001,0.9995295,1000,2001,0.9854012,2000,3001,0.9949633,3000,4001,0.33659363,3633,4633,0.01203056)
v=3ZVcLOjwOMk__#1_label_A.mp4|0.044878367|(2,1001,0.044878367,885,1885,2.088633e-05)
Still.Walking.2008__#00-16-18_00-17-27_label_A.mp4|0.0012271812|(2,1001,7.71562e-06,657,1657,0.0012271812)
v=f6j3YWgVBto__#00-01-50_00-02-30_label_A.mp4|0.0036848653|(1,960,0.0036848653)
Casino.Royale.2006__#00-28-10_00-30-10_label_A.mp4|0.21616371|(3,1001,0.018582024,1000,2001,0.21616371,1881,2881,0.013679991)
God.Bless.America.2011__#00-58-09_01-04-00_label_A.mp4|0.751477|(9,1001,0.751477,1000,2001,0.00041004366,2000,3001,0.0002395306,3000,4001,5.5403856e-05,4000,5001,1.4274225e-07,5000,6001,5.3392105e-05,6000,7001,0.0065425495,7000,8001,0.0002718717,7425,8425,0.00011808765)
v=gxrLosPS27c__#1_label_A.mp4|0.09649962|(3,1001,0.0032817894,1000,2001,0.09649962,1219,2219,0.06055848)
v=vFPQ_NiDBIU__#00-42-00_00-48-00_label_A.mp4|0.35145164|(9,1001,0.008688417,1000,2001,0.052588843,2000,3001,1.5384698e-05,3000,4001,0.0014642187,4000,5001,0.00016623759,5000,6001,0.0069456045,6000,7001,6.9831935e-05,7000,8001,0.00033663784,7640,8640,0.35145164)
v=L2Qs4KyW-Co__#1_label_A.mp4|0.99990845|(5,1001,8.499937e-05,1000,2001,0.8351582,2000,3001,0.81035024,3000,4001,0.4190732,3426,4426,0.99990845)
Flipped.2010__#00-42-52_00-45-31_label_A.mp4|0.99087596|(4,1001,0.009536239,1000,2001,0.20455118,2000,3001,0.99087596,2817,3817,0.024622545)
Still.Walking.2008__#00-51-55_00-55-16_label_A.mp4|0.8349995|(5,1001,1.6472654e-08,1000,2001,3.6470766e-08,2000,3001,0.8349995,3000,4001,4.186097e-05,3826,4826,0.19772013)
v=DdIA1Owbcdc__#1_label_A.mp4|0.07941806|(2,1001,0.07941806,64,1064,0.068936616)
v=KEh6EOQvQO0__#1_label_A.mp4|0.9997124|(4,1001,0.752749,1000,2001,0.9997124,2000,3001,1.9779122e-06,2183,3183,5.515709e-07)
The.Secret.Life.of.Walter.Mitty.2013__#01-01-20_01-04-00_label_A.mp4|0.99009013|(4,1001,0.10767521,1000,2001,0.99009013,2000,3001,0.82400376,2841,3841,0.0024451143)
Young.And.Dangerous.III.1996__#00-15-52_00-17-00_label_A.mp4|8.362271e-07|(2,1001,8.362271e-07,634,1634,3.5407115e-08)
Ip.Man.2008__#00-40-25_00-40-45_label_A.mp4|0.15874769|(1,481,0.15874769)
Kill.Bill.Vol.1.2003__#01-08-15_01-09-15_label_A.mp4|0.9772545|(2,1001,0.9772545,441,1441,0.014723652)
v=Wc2QW06H48M__#1_label_A.mp4|0.89700013|(2,1001,0.8504979,554,1554,0.89700013)
v=JzrpCC7XmyE__#01-06-00_01-12-00_label_A.mp4|0.98596835|(9,1001,1.8937732e-05,1000,2001,0.77548647,2000,3001,0.98596835,3000,4001,0.46730635,4000,5001,0.00084903766,5000,6001,7.7695506e-07,6000,7001,4.678132e-07,7000,8001,0.2689808,7642,8642,0.0235286)
Kingsman.The.Golden.Circle.2017__#02-09-30_02-10-45_label_A.mp4|0.7053906|(2,1001,0.0021265675,801,1801,0.7053906)
Spectre.2015__#00-16-41_00-18-55_label_A.mp4|0.021418892|(4,1001,0.021418892,1000,2001,1.6455877e-07,2000,3001,5.394934e-09,2216,3216,2.0717754e-07)
v=0LEefpIPBHA__#1_label_A.mp4|0.9580142|(2,1001,0.80336887,142,1142,0.9580142)
Bad.Boys.II.2003__#01-11-16_01-14-00_label_A.mp4|0.0076866797|(4,1001,4.189765e-07,1000,2001,1.00001225e-05,2000,3001,0.0076866797,2937,3937,7.196457e-05)
v=tlFJIG9mTGQ__#00-15-00_00-18-36_label_A.mp4|0.00085774006|(6,1001,0.000103624414,1000,2001,0.00024605755,2000,3001,0.0005486894,3000,4001,0.00085774006,4000,5001,5.205738e-06,4187,5187,6.889247e-06)
The.Hurt.Locker.2008__#0-45-39_0-47-06_label_A.mp4|0.75236744|(3,1001,0.15779059,1000,2001,0.75236744,1089,2089,0.19289532)
v=GrHfWKeTDEI__#1_label_A.mp4|0.0009576269|(6,1001,1.4641546e-05,1000,2001,1.6816004e-07,2000,3001,3.7447371e-06,3000,4001,0.0009576269,4000,5001,5.3226074e-07,4066,5066,2.432195e-06)
Salt.2010__#00-13-45_00-16-10_label_A.mp4|0.99841595|(4,1001,2.420458e-05,1000,2001,3.0139465e-05,2000,3001,0.008623232,2481,3481,0.99841595)
v=cvEJ5WFk2KE__#00-06-00_00-09-00_label_A.mp4|4.0485556e-05|(5,1001,2.9345696e-08,1000,2001,5.667363e-06,2000,3001,3.5586647e-05,3000,4001,2.1455938e-07,3321,4321,4.0485556e-05)
v=tI7fktKY6OU__#1_label_A.mp4|0.9846935|(15,1001,0.016997296,1000,2001,0.8221792,2000,3001,0.020239532,3000,4001,0.13844882,4000,5001,0.00012516136,5000,6001,3.680841e-05,6000,7001,0.9846935,7000,8001,0.06235421,8000,9001,0.00013029619,9000,10001,0.95629954,10000,11001,0.20798625,11000,12001,2.8616778e-05,12000,13001,0.3373706,13000,14001,0.88967884,13916,14916,0.069743246)
v=NbNFfnVSIn8__#1_label_A.mp4|0.99634534|(5,1001,0.15348725,1000,2001,0.99500835,2000,3001,0.99634534,3000,4001,0.64905715,3592,4592,0.9018017)
v=2JJ9d97sd64__#1_label_A.mp4|0.99739397|(4,1001,0.586765,1000,2001,0.99739397,2000,3001,0.13985996,2140,3140,0.06586028)
v=S1meRf5BsEw__#1_label_A.mp4|0.19664581|(5,1001,3.917348e-09,1000,2001,0.00024410454,2000,3001,0.19664581,3000,4001,0.0014613548,3104,4104,0.0017386432)
The.Secret.Life.of.Walter.Mitty.2013__#00-08-55_00-10-50_label_A.mp4|0.0022733253|(3,1001,0.001836873,1000,2001,7.3534525e-09,1762,2762,0.0022733253)
v=0vVOXlgHC1U__#00-48-00_00-54-00_label_A.mp4|0.65156466|(9,1001,0.013309021,1000,2001,0.65156466,2000,3001,0.5418705,3000,4001,0.0021869265,4000,5001,0.0010620645,5000,6001,0.00017490136,6000,7001,8.065905e-07,7000,8001,0.047134917,7642,8642,0.0009966062)
